has_refs,has_title,title,publisher,pub_year,dr_doi_cited,rel_pub_url,dr_doi
FALSE,TRUE,Spatially explicit modeling of greater sage-grouse (<i>Centrocercus urophasianus</i>) habitat in Nevada and northeastern California: a decision-support tool for management,US Geological Survey,2014,,https://doi.org/10.3133/ofr20141163,doi:10.5066/F75D8PW8
FALSE,TRUE,Estimating natural monthly streamflows in California and the likelihood of anthropogenic modification,US Geological Survey,2016,,https://doi.org/10.3133/ofr20161189,doi:10.5066/F7MP51DS
TRUE,TRUE,Advances in Quantifying Streamflow Variability Across Continental Scales: 1. Identifying Natural and Anthropogenic Controlling Factors in the USA Using a Spatially Explicit Modeling Method,American Geophysical Union (AGU),2019,FALSE,https://doi.org/10.1029/2019WR025001,doi:10.5066/P9NT387B
TRUE,TRUE,"Groundwater salinity mapping using geophysical log analysis within the Fruitvale and Rosedale Ranch oil fields, Kern County, California, USA",Springer Science and Business Media LLC,2018,TRUE,https://doi.org/10.1007/s10040-018-1872-5,doi:10.5066/F7S181PH
TRUE,TRUE,Preferential groundwater seepage in karst terrane inferred from geoelectric measurements,Wiley,2018,FALSE,https://doi.org/10.1002/nsg.12023,doi:10.5066/F7VX0FSC
TRUE,TRUE,The influence of different deep-sea coral habitats on sediment macrofaunal community structure and function,PeerJ,2018,TRUE,https://doi.org/10.7717/peerj.5276,doi:10.5066/F7TH8KXD
FALSE,TRUE,"Properties of basin-fill deposits, a 1971â€“2000 water budget, and surface-water-groundwater interactions in the upper Humboldt River basin, northeastern Nevada",US Geological Survey,2013,,https://doi.org/10.3133/sir20135077,doi:10.5066/F7668BN7
TRUE,TRUE,Reproductive response of Arizona Grasshopper Sparrows to weather patterns and habitat structure,Oxford University Press (OUP),,FALSE,https://doi.org/10.1650/CONDOR-17-128.1,doi:10.5066/P9USE8CH
FALSE,TRUE,"Bend-scale geomorphic classification and assessment of the Lower Missouri River from Sioux City, Iowa, to the Mississippi River for application to pallid sturgeon management",US Geological Survey,2018,,https://doi.org/10.3133/sir20185069,doi:10.5066/F7FF3R9D
,,,,,,,
TRUE,TRUE,"Exploring relationships of spring green-up to moisture and temperature across Wyoming, U.S.A",Informa UK Limited,2018,TRUE,https://doi.org/10.1080/01431161.2018.1519642,doi:10.5066/F7Z89BB3
FALSE,TRUE,"Chirp subbottom profile data collected in 2015 from the northern Chandeleur Islands, Louisiana",US Geological Survey,2018,,https://doi.org/10.3133/ds1077,doi:10.5066/P9NFK0K4
TRUE,TRUE,"Rapid peat development beneath created, maturing mangrove forests: ecosystem changes across a 25â€yr chronosequence",Wiley,2020,FALSE,https://doi.org/10.1002/eap.2085,doi:10.5066/P9CW5VUC
FALSE,TRUE,Userâ€™s manual for the Draper climate-distribution software suite with dataâ€‘evaluation tools,US Geological Survey,2019,,https://doi.org/10.3133/tm7C22,doi:10.5066/P9W0TX9Y
FALSE,TRUE,Occurrence of Dichloroacetamide Herbicide Safeners and Co-Applied Herbicides in Midwestern U.S. Streams,American Chemical Society (ACS),2017,,https://doi.org/10.1021/acs.estlett.7b00505,doi:10.5066/F7CZ363N
TRUE,TRUE,"Multi-year data from satellite- and ground-based sensors show details and scale matter in assessing climateâ€™s effects on wetland surface water, amphibians, and landscape conditions",Public Library of Science (PLoS),2018,FALSE,https://doi.org/10.1371/journal.pone.0201951,doi:10.5066/F7CR5SBH
TRUE,TRUE,Mechanisms Associated with an Advance in the Timing of Seasonal Reproduction in an Urban Songbird,Frontiers Media SA,2017,FALSE,https://doi.org/10.3389/fevo.2017.00085,doi:10.5066/F78P5Z1X
TRUE,TRUE,Sampling Designs for Landscapeâ€level eDNA Monitoring Programs,Wiley,2019,FALSE,https://doi.org/10.1002/ieam.4155,doi:10.5066/P9WRFUDQ
FALSE,TRUE,"Evaluation of groundwater resources in the Spanish Valley Watershed, Grand and San Juan Counties, Utah",US Geological Survey,2019,,https://doi.org/10.3133/sir20195062,doi:10.5066/P9Z39TII
TRUE,TRUE,A Landscape-Scale Assessment of Above- and Belowground Primary Production in Coastal Wetlands: Implications for Climate Change-Induced Community Shifts,Springer Science and Business Media LLC,2016,FALSE,https://doi.org/10.1007/s12237-016-0177-y,doi:10.5066/F7G44NFJ
FALSE,TRUE,Î´13C and Î´15N in the endangered Kempâ€™s ridley sea turtle Lepidochelys kempii after the Deepwater Horizon oil spill,Inter-Research Science Center,,,https://doi.org/10.3354/esr00819,doi:10.5066/F70C4SXJ
TRUE,TRUE,The Role of the Upper Tidal Estuary in Wetland Blue Carbon Storage and Flux,American Geophysical Union (AGU),2018,FALSE,https://doi.org/10.1029/2018GB005897,doi:10.5066/F73T9FCJ
FALSE,TRUE,Statistical correction of lidar-derived digital elevation models with multispectral airborne imagery in tidal marshes,Elsevier BV,,,https://doi.org/10.1016/j.rse.2016.09.020,doi:10.5066/P97R4ES3
FALSE,TRUE,Demersal fish assemblages on seamounts and other rugged features in the northeastern Caribbean,Elsevier BV,,,https://doi.org/10.1016/j.dsr.2017.03.009,doi:10.5066/F7HQ3X4M
FALSE,TRUE,"Volcanic aquifers of Hawaiâ€˜iâ€”Hydrogeology, water budgets, and conceptual models",US Geological Survey,2018,,https://doi.org/10.3133/sir20155164,doi:10.5066/F79021VS
FALSE,TRUE,Spatial and temporal variability in the effects of wildfire and drought on thermal habitat for a desert trout,Elsevier BV,,,https://doi.org/10.1016/j.jaridenv.2017.05.008,doi:10.5066/F7BR8QFV
,,,,,,,
FALSE,TRUE,Early growth interactions between a mangrove and an herbaceous salt marsh species are not affected by elevated CO2 or drought,Elsevier BV,,,https://doi.org/10.1016/j.ecss.2018.03.026,doi:10.5066/F7C8286J
TRUE,TRUE,Modeling Barrier Island Habitats Using Landscape Position Information,MDPI AG,2019,FALSE,https://doi.org/10.3390/rs11080976,doi:10.5066/P90MACYS
FALSE,TRUE,"Flood-inundation maps for the Pawtuxet River in West Warwick, Warwick, and Cranston, Rhode Island",US Geological Survey,2018,,https://doi.org/10.3133/sir20185043,doi:10.5066/F78C9V6B
FALSE,TRUE,"Standardization and Application of an Index of Community Integrity for Waterbirds in the Chesapeake Bay, USA",Waterbird Society,,,https://doi.org/10.1675/063.040.0305,doi:10.5066/F7H70CZS
FALSE,TRUE,"The U. S. Geological Survey National Hydrologic Model infrastructure: Rationale, description, and application of a watershed-scale model for the conterminous United States",Elsevier BV,,,https://doi.org/10.1016/j.envsoft.2018.09.023,doi:10.5066/P9USHPMJ
FALSE,TRUE,Identifying Kittlitz's Murrelet Nesting Habitat in North America at the Landscape Scale,U.S. Fish and Wildlife Service,2016,,https://doi.org/10.3996/112015-JFWM-116,doi:10.5066/F71V5C2W
FALSE,TRUE,"Hydrologic Influences on Water Levels at Three Oaks Recreation Area, Crystal Lake, Illinois, April 14 through September 27, 2016",US Geological Survey,2019,,https://doi.org/10.3133/sir20185105,doi:10.5066/P9SA4LZZ
FALSE,TRUE,"Evaluating and monitoring forest fuel treatments using remote sensing applications in Arizona, U.S.A.",Elsevier BV,,,https://doi.org/10.1016/j.foreco.2018.01.036,doi:10.5066/F7Z31WW4
FALSE,TRUE,Timing of warm water refuge use in Crystal River National Wildlife Refuge by manateesâ€”Results and insights from Global Positioning System telemetry data,US Geological Survey,2017,,https://doi.org/10.3133/ofr20171146,doi:10.5066/F78P5ZGR
FALSE,TRUE,"Digital geologic map data for the Ozark National Scenic Riverways and adjacent areas along the Current River and Jacks Fork, Missouri",US Geological Survey,2016,,https://doi.org/10.3133/ds1017,doi:10.5066/F7CJ8BKB
FALSE,TRUE,"Measurements of erosion potential using Gust chamber in Yolo Bypass near Sacramento, California",US Geological Survey,2018,,https://doi.org/10.3133/ofr20181062,doi:10.5066/F7BV7DQC
FALSE,TRUE,"Results of hydrologic monitoring of a landslide-prone hillslope in Portlandâ€™s West Hills, Oregon, 2006â€“2017",US Geological Survey,2017,,https://doi.org/10.3133/ds1050,doi:10.5066/F7KK98XK
FALSE,TRUE,"Flood-inundation maps for the White River at Noblesville, Indiana",US Geological Survey,2017,,https://doi.org/10.3133/sir20175123,doi:10.5066/F7MG7N0J
FALSE,TRUE,"Sedimentation survey of Lago Lucchetti, Yauco, Puerto Rico, September 2013â€“May 2014",US Geological Survey,2016,,https://doi.org/10.3133/sim3364,doi:10.5066/F7V122WZ
TRUE,TRUE,On the Sensitivity of Annual Streamflow to Air Temperature,American Geophysical Union (AGU),2018,FALSE,https://doi.org/10.1002/2017WR021970,doi:10.5066/F7SJ1JVG
,,,,,,,
TRUE,TRUE,Flyway structure in the circumpolar greater whiteâ€fronted goose,Wiley,2018,FALSE,https://doi.org/10.1002/ece3.4345,doi:10.5066/F71G0JGN
TRUE,TRUE,Absence of PCB Hot Spot Effect in Walleye Sander vitreus from Lower Green Bay of Lake Michigan,Springer Science and Business Media LLC,2019,FALSE,https://doi.org/10.1007/s00244-018-00591-9,doi:10.5066/P90P3Q6F
TRUE,TRUE,"Modeling effects of crop production, energy development and conservation-grassland loss on avian habitat",Public Library of Science (PLoS),2019,FALSE,https://doi.org/10.1371/journal.pone.0198382,doi:10.5066/F72J69RM
FALSE,TRUE,"Flood-inundation maps for a 23-mile reach of the Medina River at Bandera, Texas, 2018",US Geological Survey,2019,,https://doi.org/10.3133/sir20195067,doi:10.5066/P9WYD6LS
TRUE,TRUE,The Impact of Lidar Elevation Uncertainty on Mapping Intertidal Habitats on Barrier Islands,MDPI AG,2017,FALSE,https://doi.org/10.3390/rs10010005,doi:10.5066/F7125RVT
FALSE,TRUE,"Radium mobility and the age of groundwater in public-drinking-water supplies from the Cambrian-Ordovician aquifer system, north-central USA",Elsevier BV,,,https://doi.org/10.1016/j.apgeochem.2017.11.002,doi:10.5066/F7BR8QP0
TRUE,TRUE,"Spatiotemporal evolution of the 2011 Prague, Oklahoma, aftershock sequence revealed using subspace detection and relocation",American Geophysical Union (AGU),2017,TRUE,https://doi.org/10.1002/2017GL072944,doi:10.5066/F7FJ2FNT
FALSE,TRUE,Compilation and analysis of multiple groundwater-quality datasets for Idaho,US Geological Survey,2018,,https://doi.org/10.3133/ofr20181079,doi:10.5066/F72V2FBG
FALSE,TRUE,Compilation of geospatial data for the mineral industries and related infrastructure of Latin America and the Caribbean,US Geological Survey,2017,,https://doi.org/10.3133/ofr20171079,doi:10.5066/F7BZ6460
FALSE,TRUE,"New insights into surface-water/groundwater exchanges in the Guadalupe River, Texas, from floating geophysical methods",US Geological Survey,2018,,https://doi.org/10.3133/fs20183057,doi:10.5066/F7CJ8CDH
,,,,,,,
TRUE,TRUE,A carbon balance model for the great dismal swamp ecosystem,Springer Science and Business Media LLC,2017,TRUE,https://doi.org/10.1186/s13021-017-0070-4,doi:10.5066/F7KW5D6D
FALSE,TRUE,"Assessment of undiscovered continuous oil and gas resources in the Wolfcamp Shale and Bone Spring Formation of the Delaware Basin, Permian Basin Province, New Mexico and Texas, 2018",US Geological Survey,2018,,https://doi.org/10.3133/fs20183073,doi:10.5066/P9WOUJD3
FALSE,TRUE,A Methodology to Assess the National and Regional Impacts of U.S. Wind Energy Development on Birds and Bats,US Geological Survey,2019,,https://doi.org/10.3133/sir20185157,doi:10.5066/F7TX3DN0
TRUE,TRUE,"Applying High-Resolution Imagery to Evaluate Restoration-Induced Changes in Stream Condition, Missouri River Headwaters Basin, Montana",MDPI AG,2018,FALSE,https://doi.org/10.3390/rs10060913,doi:10.5066/P9F9618G
FALSE,TRUE,"Distribution of mining-related trace elements in streambed and flood-plain sediment along the middle Big River and tributaries in the Southeast Missouri Barite District, 2012â€“15",US Geological Survey,2018,,https://doi.org/10.3133/sir20185103,doi:10.5066/P9OFYN3C
,,,,,,,
FALSE,TRUE,"Comparability among four invertebrate sampling methods and two multimetric indexes, Fountain Creek Basin, Colorado, 2010â€“2012",US Geological Survey,2018,,https://doi.org/doi:10.3133/sir20185061,doi:10.5066/F7VQ320K
FALSE,TRUE,"Assessment of undiscovered oil and gas resources in the Central North Slope of Alaska, 2020",US Geological Survey,2020,,https://doi.org/10.3133/fs20203001,doi:10.5066/P91SK721
FALSE,TRUE,Algal toxins in Alaskan seabirds: Evaluating the role of saxitoxin and domoic acid in a large-scale die-off of Common Murres,Elsevier BV,,,https://doi.org/10.1016/j.hal.2019.101730,doi:10.5066/P9UNY0FR
FALSE,TRUE,Evaluation of the Radar Stage Sensor manufactured by Forest Technology Systemsâ€”Results of laboratory and field testing,US Geological Survey,2018,,https://doi.org/10.3133/ofr20171085,doi:10.5066/F71C1VSR
FALSE,TRUE,"Spatial and temporal variability of harmful algal blooms in Milford Lake, Kansas, May through November 2016",US Geological Survey,2019,,https://doi.org/10.3133/sir20185166,doi:10.5066/F7513XFN
FALSE,TRUE,"Improved enrichment factor calculations through principal component analysis: Examples from soils near breccia pipe uranium mines, Arizona, USA",Elsevier BV,,,https://doi.org/10.1016/j.envpol.2019.01.122,doi:10.5066/P9KTLXL8
TRUE,TRUE,"Forecasting an invasive speciesâ€™ distribution with global distribution data, local data, and physiological information",Wiley,2018,FALSE,https://doi.org/10.1002/ecs2.2279,doi:10.5066/P9Y99UFF
TRUE,TRUE,Acoustic tag retention rate varies between juvenile green and hawksbill sea turtles,Springer Science and Business Media LLC,2019,FALSE,https://doi.org/10.1186/s40317-019-0177-3,doi:10.5066/P998D45N
FALSE,TRUE,"Hydrology and water quality in 13 watersheds in Gwinnett County, Georgia, 2001â€“15",US Geological Survey,2017,,https://doi.org/10.3133/sir20175012,doi:10.5066/F7639MXG
FALSE,TRUE,Prioritization of oil and gas fields for regional groundwater monitoring based on a preliminary assessment of petroleum resource development and proximity to Californiaâ€™s groundwater resources,US Geological Survey,2018,,https://doi.org/10.3133/sir20185065,doi:10.5066/F7FJ2DV3
FALSE,TRUE,Evaluating Landsat 8 evapotranspiration for water use mapping in the Colorado River Basin,Elsevier BV,,,https://doi.org/10.1016/j.rse.2015.12.043,doi:10.5066/F7DF6PDR
TRUE,TRUE,"Potential impacts of overlapping land-use and climate in a sensitive dryland: a case study of the Colorado Plateau, USA",Wiley,2017,FALSE,https://doi.org/10.1002/ecs2.1823,doi:10.5066/F72J6B1M
FALSE,TRUE,Complex mixtures of dissolved pesticides show potential aquatic toxicity in a synoptic study of Midwestern U.S. streams,Elsevier BV,,,https://doi.org/10.1016/j.scitotenv.2017.06.156,doi:10.5066/F7CN7202
FALSE,TRUE,Methane in aquifers used for public supply in the United States,Elsevier BV,,,https://doi.org/10.1016/j.apgeochem.2017.07.014,doi:10.5066/F7377766
TRUE,TRUE,Assessing Morphologic Controls on Atoll Island Alongshore Sediment Transport Gradients Due to Future Sea-Level Rise,Frontiers Media SA,2019,FALSE,https://doi.org/10.3389/fmars.2019.00245,doi:10.5066/P9U28JFO
TRUE,TRUE,Carrying capacity in a heterogeneous environment with habitat connectivity,Wiley,2017,FALSE,https://doi.org/10.1111/ele.12807,doi:10.5066/F73R0R3K
TRUE,TRUE,A comparison of four porewater sampling methods for metal mixtures and dissolved organic carbon and the implications for sediment toxicity evaluations,Wiley,2017,FALSE,https://doi.org/10.1002/etc.3884,doi:10.5066/F7HD7SVS
FALSE,TRUE,"Assessing the influence of multiple stressors on stream diatom metrics in the upper Midwest, USA",Elsevier BV,,,https://doi.org/10.1016/j.ecolind.2017.09.005,doi:10.5066/F7513X35
TRUE,TRUE,"Rate of Magma Supply Beneath Mammoth Mountain, California, Based on Helium Isotopes and CO
            2
            Emissions",American Geophysical Union (AGU),2019,FALSE,https://doi.org/10.1029/2019GL082487,doi:10.5066/P9FGZ0ED
FALSE,TRUE,"Flood-inundation maps for the Amite and Comite Rivers from State Highway 64 to U.S. Highway 190 at Central, Louisiana",US Geological Survey,2019,,https://doi.org/10.3133/sir20195028,doi:10.5066/P9PQKSYF
FALSE,TRUE,Geospatial tools effectively estimate nonexceedance probabilities of daily streamflow at ungauged and intermittently gauged locations in Ohio,Elsevier BV,,,https://doi.org/10.1016/j.ejrh.2017.08.006,doi:10.5066/F7TM788T
TRUE,TRUE,"Holocene Thermokarst Lake Dynamics in Northern Interior Alaska: The Interplay of Climate, Fire, and Subsurface Hydrology",Frontiers Media SA,2019,FALSE,https://doi.org/10.3389/feart.2019.00053,doi:10.5066/P9O7255D
